customer_id,first_name,last_name,Emails,first_transaction_date,city,total_transactions,total_transaction_amount
1912,Richard,Buchanan:&iFxqWZ,"Richard.Buchanan@yahoo.com,Richard.Buchanan@company.com",21-04-2016,Concord,19,3244
1913,Jimmy,Quincy:&0lbh3O,"Jimmy.Quincy@yahoo.org,Jimmy.Quincy@company.net",22-06-2016,Little Rock,19,2392
1914,Thomas,Lincoln:&fqxIsR,"Thomas.Lincoln@gmail.com,Thomas.Lincoln@company.com",01-03-2015,Charleston,18,3974
1915,Grover,Hayes:&XtTl5F,"Grover.Hayes@gmail.net,Grover.Hayes@company.org",11-07-2016,Hartford,7,4474
1916,Herbert,Harrison:&5Ze95r,Herbert.Harrison@gmail.net,06-02-2016,Denver,1,3745
1917,Abraham,Clinton:&sce6Lw,Abraham.Clinton@gmail.org,23-12-2016,Salt Lake City,10,3943
1918,Thomas,Adams:&UPQiz6,"Thomas.Adams@yahoo.org,Thomas.Adams@company.org",08-10-2015,Montpelier,10,2883
1919,Calvin,Pierce:&c7xzrK,Calvin.Pierce@gmail.net,10-09-2016,Montpelier,17,4573
1920,Jimmy,Van Buren:&zBeWOl,Jimmy.Van Buren@gmail.org,04-01-2015,Raleigh,20,2378
1921,George,Monroe:&EzDbVo,"George.Monroe@yahoo.com,George.Monroe@company.net",22-09-2015,Jackson,11,2603
1922,George,Quincy:&HKQpr7,"George.Quincy@gmail.net,George.Quincy@company.com",23-09-2016,Des Moines,17,3190
1923,Ronald,Arthur:&4azsJs,Ronald.Arthur@yahoo.org,12-04-2015,Helena,11,3012
1924,Bill,Adams:&NwtjGf,Bill.Adams@yahoo.net,08-04-2015,Austin,4,2963
1925,Calvin,Monroe:&MowVSR,Calvin.Monroe@gmail.com,23-07-2016,Atlanta,19,4356
1926,Dwight,Kennedy:&rxLubN,Dwight.Kennedy@gmail.org,27-05-2016,Santa Fe,10,3105
1927,Benjamin,Taylor:&sP5NZE,Benjamin.Taylor@gmail.org,10-11-2015,Oklahoma City,12,3496
1928,William,Nixon:&nR2bmc,William.Nixon@gmail.com,24-02-2015,Annapolis,15,3449
1929,James,Carter:&aeoLwA,James.Carter@yahoo.com,18-12-2016,Jefferson City,9,4616
1930,Woodrow,Lincoln:&iPJWea,Woodrow.Lincoln@gmail.net,10-08-2016,Hartford,15,2530
1931,Dwight,Garfield:&CvyLj3,"Dwight.Garfield@yahoo.com,Dwight.Garfield@company.org",16-02-2016,Tallahassee,3,2050
1932,Ulysses,Roosevelt:&fQLLUo,Ulysses.Roosevelt@yahoo.com,28-06-2016,Olympia,2,3448
1933,Woodrow,Cleveland:&TB1jzl,"Woodrow.Cleveland@gmail.org,Woodrow.Cleveland@company.org",26-03-2015,Augusta,20,4680
1934,Martin,Arthur:&h2G9DN,Martin.Arthur@yahoo.org,14-02-2016,Hartford,8,3606
1935,Andrew,Adams:&g4Wchi,Andrew.Adams@gmail.org,13-11-2016,Cheyenne,3,3350
1936,James,Grant:&bKidnz,"James.Grant@yahoo.net,James.Grant@company.com",04-05-2015,Oklahoma City,19,3957
1937,Jimmy,Carter:&MzWEWD,Jimmy.Carter@yahoo.com,20-03-2016,Raleigh,15,2394
1938,Richard,Jackson:&zxiwVO,"Richard.Jackson@yahoo.net,Richard.Jackson@company.com",04-01-2016,Olympia,13,3384
1939,Dwight,Washington:&qNaX8V,"Dwight.Washington@gmail.com,Dwight.Washington@company.com",04-03-2015,Dover,12,2351
1940,Benjamin,Harding:&qj1A3Y,Benjamin.Harding@gmail.org,22-09-2016,Frankfort,8,4916
1941,Jimmy,Fillmore:&HGUl4w,"Jimmy.Fillmore@yahoo.com,Jimmy.Fillmore@company.net",09-04-2015,Denver,20,2017
1942,John,Roosevelt:&v5zGDE,John.Roosevelt@gmail.org,28-03-2015,Dover,4,2507
1943,Bill,Johnson:&nZcka9,Bill.Johnson@yahoo.org,02-06-2016,Springfield,14,4173
1944,Andrew,Adams:&oCPpVD,Andrew.Adams@gmail.org,02-05-2015,Madison,19,2539
1945,Dwight,Nixon:&JRInAx,Dwight.Nixon@yahoo.com,23-08-2016,Boise,5,3996
1946,Herbert,Pierce:&HMvux5,"Herbert.Pierce@gmail.com,Herbert.Pierce@company.net",30-12-2016,Concord,20,2440
1947,Rutherford,Van Buren:&igsOIb,Rutherford.Van Buren@gmail.net,24-12-2016,Bismarck,17,3192
1948,Warren,Roosevelt:&6Ol9Wb,"Warren.Roosevelt@yahoo.com,Warren.Roosevelt@company.net",11-12-2015,Richmond,2,3257
1949,Herbert,Harding:&SqUN8A,"Herbert.Harding@gmail.com,Herbert.Harding@company.net",20-05-2016,Hartford,9,2906
1950,Dwight,Kennedy:&10A4cO,Dwight.Kennedy@yahoo.com,12-05-2015,Juneau,13,4519
1951,Ulysses,Adams:&V05gN8,Ulysses.Adams@gmail.net,08-10-2016,Charleston,18,3115
1952,Richard,Jefferson:&vvDosf,Richard.Jefferson@gmail.com,17-03-2016,Phoenix,12,2165
1953,Chester,Reagan:&UOxP7K,Chester.Reagan@yahoo.com,08-09-2016,Topeka,9,4409
1954,Gerald,Tyler:&fQ2P02,Gerald.Tyler@gmail.org,23-04-2015,Hartford,14,2041
1955,Andrew,Harrison:&SI571w,"Andrew.Harrison@gmail.org,Andrew.Harrison@company.net",16-10-2016,Montgomery,9,2204
1956,Warren,Adams:&gr8Dr9,"Warren.Adams@yahoo.net,Warren.Adams@company.org",17-04-2016,Raleigh,19,3594
1957,Calvin,Cleveland:&JGdrk5,"Calvin.Cleveland@gmail.com,Calvin.Cleveland@company.com",13-08-2016,Charleston,15,3771
1958,Thomas,Arthur:&osdfFa,Thomas.Arthur@gmail.net,14-12-2015,Montgomery,9,3215
1959,Millard,Roosevelt:&JrmvdY,"Millard.Roosevelt@gmail.org,Millard.Roosevelt@company.net",05-12-2016,Richmond,12,4085
1960,James,Johnson:&g0NKYu,James.Johnson@gmail.org,28-03-2016,Trenton,11,2903
1961,Grover,Pierce:&92z4yk,Grover.Pierce@yahoo.net,11-02-2016,Topeka,17,2252
1962,Chester,Garfield:&rrMS71,"Chester.Garfield@gmail.org,Chester.Garfield@company.org",14-03-2015,Albany,20,3080
1963,Woodrow,Adams:&wObrPX,Woodrow.Adams@gmail.org,25-11-2016,Austin,11,3186
1964,Herbert,Coolidge:&A1rQFn,Herbert.Coolidge@yahoo.net,01-11-2015,Pierre,14,2317
1965,Theodore,Monroe:&qYwM33,Theodore.Monroe@gmail.org,14-08-2016,Dover,3,4996
1966,Ronald,Johnson:&KOc58K,Ronald.Johnson@yahoo.com,13-01-2016,Concord,4,4434
1967,Millard,Taylor:&hGhqKG,Millard.Taylor@yahoo.com,01-02-2015,Sacramento,9,3589
1968,Bill,Garfield:&zBwDte,Bill.Garfield@yahoo.org,24-03-2016,Tallahassee,11,4321
1969,William,Johnson:&Alq96f,William.Johnson@yahoo.com,03-06-2016,Santa Fe,18,3810
1970,Millard,Van Buren:&5pcsqA,Millard.Van Buren@gmail.net,27-10-2015,Hartford,20,2284
1971,Herbert,Adams:&25i58S,Herbert.Adams@gmail.net,25-01-2016,Harrisburg,20,3724
1972,Grover,Garfield:&7laVE8,Grover.Garfield@yahoo.org,02-02-2016,Harrisburg,17,3468
1973,Theodore,Adams:&c7cuYB,"Theodore.Adams@gmail.org,Theodore.Adams@company.org",31-12-2016,Austin,7,4924
1974,Calvin,Clinton:&PtaN8u,"Calvin.Clinton@yahoo.net,Calvin.Clinton@company.com",05-06-2015,Tallahassee,18,3092
1975,Chester,Roosevelt:&5A3aVx,Chester.Roosevelt@gmail.org,12-05-2016,Harrisburg,13,4517
1976,Benjamin,Johnson:&FQydut,"Benjamin.Johnson@yahoo.net,Benjamin.Johnson@company.net",26-08-2016,Hartford,5,3453
1977,George,Hoover:&6VPIa9,"George.Hoover@yahoo.net,George.Hoover@company.org",11-06-2016,Lincoln,16,2686
1978,Warren,Clinton:&8AIuZK,"Warren.Clinton@yahoo.com,Warren.Clinton@company.com",30-09-2015,Sacramento,13,2168
1979,Rutherford,Pierce:&gu5BFx,"Rutherford.Pierce@gmail.com,Rutherford.Pierce@company.net",01-02-2015,Jackson,2,2665
1980,Herbert,Taft:&z5kJ6m,"Herbert.Taft@yahoo.org,Herbert.Taft@company.org",08-02-2016,Bismarck,20,2489
1981,Chester,Reagan:&dWqFmm,"Chester.Reagan@yahoo.org,Chester.Reagan@company.org",08-03-2015,Charleston,5,4889
1982,Lyndon,Washington:&rsQbM2,"Lyndon.Washington@gmail.com,Lyndon.Washington@company.com",30-04-2016,Atlanta,13,4352
1983,Richard,Johnson:&mXyJcY,"Richard.Johnson@yahoo.org,Richard.Johnson@company.com",25-02-2016,Atlanta,1,3467
1984,Dwight,Harrison:&9Rpjrm,Dwight.Harrison@gmail.com,26-07-2015,Dover,14,2158
1985,Calvin,Monroe:&mISWKC,Calvin.Monroe@gmail.com,28-02-2016,Juneau,14,2694
1986,Woodrow,Carter:&EmeLpv,Woodrow.Carter@gmail.org,07-10-2015,Juneau,6,2928
1987,Franklin,Madison:&MB8Tbu,"Franklin.Madison@gmail.net,Franklin.Madison@company.com",29-03-2016,Olympia,2,3724
1988,Ulysses,Jackson:&ESKkvc,"Ulysses.Jackson@yahoo.com,Ulysses.Jackson@company.net",04-05-2016,Juneau,17,2824
1989,Thomas,Johnson:&03dfLW,Thomas.Johnson@gmail.com,12-08-2016,Columbus,11,2726
1990,Ulysses,Washington:&2TG8HL,"Ulysses.Washington@gmail.com,Ulysses.Washington@company.net",25-07-2016,Dover,16,2270
1991,Theodore,Carter:&x1Ea8K,"Theodore.Carter@gmail.com,Theodore.Carter@company.net",22-03-2016,Salt Lake City,3,3992
1992,Theodore,Madison:&5MBSpn,Theodore.Madison@yahoo.com,28-05-2015,Madison,11,2069
1993,Rutherford,Reagan:&z8R71X,Rutherford.Reagan@yahoo.com,03-11-2016,Augusta,12,2431
1994,Abraham,Reagan:&YAa0ix,"Abraham.Reagan@gmail.org,Abraham.Reagan@company.com",03-06-2016,Charleston,1,2592
1995,George,Wilson:&BFBPZo,"George.Wilson@gmail.org,George.Wilson@company.net",24-04-2015,Oklahoma City,2,3350
1996,James,Cleveland:&EWDOta,"James.Cleveland@yahoo.com,James.Cleveland@company.com",26-03-2015,Annapolis,14,4023
1997,Chester,Carter:&k1P0aS,Chester.Carter@gmail.org,09-06-2016,Richmond,19,3467
1998,Richard,Harding:&8bfbP3,"Richard.Harding@yahoo.org,Richard.Harding@company.com",09-01-2015,Richmond,8,2185
1999,James,Harrison:&kOnwsX,James.Harrison@gmail.net,30-08-2015,Little Rock,16,3336
